#,REQUEST ID,DATE,SUPPLIER,SUPPLIER EMAIL,SUPPLIER CONTACT NO,REQUEST TYPE,RESPONSE MEMBER,DESK NO.,STATUS
757,2018080100032,01/08/2018 06:57:28 PM,36107 - C.M.KANDASAMY SONS,smartbalabba@gmail.com,9840805542 [ - ], PURCHASE ORDER,3746 - MANIKANDAN N,-,CLOSED
758,2018080100030,01/08/2018 06:48:36 PM,21808 - VARSHA ENTERPRISE,paras76shah@gmail.com,9930068952 [ - ], PURCHASE ORDER,5902 - VENKATASALAPATHY C ,-,CLOSED
759,2018080100029,01/08/2018 06:44:09 PM,21808 - VARSHA ENTERPRISE,paras76shah@gmail.com,9930068952 [ 9322518695 ], PURCHASE ORDER,3756 - SRI SANJAY DAS,-,CLOSED
760,2018080100028,01/08/2018 06:36:17 PM,29512 - STYLE CREATION,stylecreation@yahoo.com,9770232327 [ 9009449023 ], PURCHASE ORDER,13794 - NANDHAKUMAR S,-,CLOSED
761,2018080100027,01/08/2018 06:35:51 PM,29512 - STYLE CREATION,stylecreation@yahoo.com,9770232327 [ 9009449023 ], PURCHASE ORDER,13794 - NANDHAKUMAR S,-,CLOSED
762,2018080100026,01/08/2018 06:33:40 PM,29208 - PUSHPAM CLOTHING,checkoutclothing@gmail.com,9662385894 [ - ], PURCHASE ORDER,2235 - CHANDRASEKAR P ,-,CLOSED
763,2018080100024,01/08/2018 06:32:38 PM,29512 - STYLE CREATION,stylecreation@yahoo.com,9770232327 [ 9009449023 ], PURCHASE ORDER,3756 - SRI SANJAY DAS,-,CLOSED
764,2018080100023,01/08/2018 06:17:34 PM,32804 - NAVKAR CREATION,navkarcreations93@gmail.com,9930501797 [ - ], PURCHASE ORDER,4480 - THAMARAIKANNAN K,-,CLOSED
765,2018080100022,01/08/2018 06:13:54 PM,33898 - SHASTRE'S,shastres.ethnics@gmail.com,8951182444 [ - ], PURCHASE ORDER,,-,CLOSED
766,2018080100021,01/08/2018 06:07:11 PM,21039 - CHIR SILK,chirsilk@gmail.com,9377787654 [ -9825516925 ], PURCHASE ORDER,,-,CLOSED
767,2018080100020,01/08/2018 06:01:48 PM,18049 - ZHALAK SAREES,zhalaksarees@gmail.com,9892898914 [ 9820175079 ], PURCHASE ORDER,13794 - NANDHAKUMAR S,-,CLOSED
768,2018080100019,01/08/2018 05:55:54 PM,34590 - VARMALA SAREES,m4u3124@gmail.com,9825133127 [ - ], PURCHASE ORDER,13794 - NANDHAKUMAR S,-,CLOSED
769,2018080100017,01/08/2018 05:50:29 PM,31469 - NOORI HANDICRAFTS,kaifi5760@gmail.com,9839741811 [ - ], PURCHASE ORDER,3756 - SRI SANJAY DAS,-,CLOSED
770,2018080100016,01/08/2018 05:50:28 PM,31469 - NOORI HANDICRAFTS,kaifi5760@gmail.com,9839741811 [ - ], PURCHASE ORDER,,-,CLOSED
771,2018080100015,01/08/2018 05:50:25 PM,31469 - NOORI HANDICRAFTS,kaifi5760@gmail.com,9839741811 [ - ], PURCHASE ORDER,3756 - SRI SANJAY DAS,-,CLOSED
772,2018080100014,01/08/2018 05:46:56 PM,27692 - NEW NAMRATA GARMENTS,bjain1971@rediffmail.com,9826014198 [ 9406600831 ], PURCHASE ORDER,13794 - NANDHAKUMAR S,-,CLOSED
773,2018080100013,01/08/2018 05:44:06 PM,35510 - VIRAM CREATION,montujain97@gmail.com,9886051804 [ - ], PURCHASE ORDER,3756 - SRI SANJAY DAS,-,CLOSED
774,2018080100012,01/08/2018 05:43:55 PM,34618 - AAKARSHAN SAREES,kapil3agarwal@gmail.com,9830156297 [ - ], PURCHASE ORDER,,-,CLOSED
775,2018080100011,01/08/2018 05:43:41 PM,34618 - AAKARSHAN SAREES,kapil3agarwal@gmail.com,9830156297 [ - ], PURCHASE ORDER,13794 - NANDHAKUMAR S,-,CLOSED
776,2018080100010,01/08/2018 05:43:39 PM,34618 - AAKARSHAN SAREES,kapil3agarwal@gmail.com,9830156297 [ - ], PURCHASE ORDER,13794 - NANDHAKUMAR S,-,CLOSED
777,2018080100009,01/08/2018 05:43:26 PM,34618 - AAKARSHAN SAREES,kapil3agarwal@gmail.com,9830156297 [ - ], PURCHASE ORDER,13794 - NANDHAKUMAR S,-,CLOSED
778,2018080100008,01/08/2018 05:43:24 PM,34618 - AAKARSHAN SAREES,kapil3agarwal@gmail.com,9830156297 [ - ], PURCHASE ORDER,13794 - NANDHAKUMAR S,-,CLOSED
779,2018080100007,01/08/2018 05:42:38 PM,35510 - VIRAM CREATION,montujain97@gmail.com,9886051804 [ - ], PURCHASE ORDER,3756 - SRI SANJAY DAS,-,CLOSED
780,2018080100006,01/08/2018 05:42:36 PM,35510 - VIRAM CREATION,montujain97@gmail.com,9886051804 [ - ], PURCHASE ORDER,5902 - VENKATASALAPATHY C ,-,CLOSED
781,2018080100005,01/08/2018 05:42:11 PM,35510 - VIRAM CREATION,montujain97@gmail.com,9886051804 [ - ], PURCHASE ORDER,3756 - SRI SANJAY DAS,-,CLOSED
782,2018080100004,01/08/2018 05:42:02 PM,35510 - VIRAM CREATION,montujain97@gmail.com,9886051804 [ - ], PURCHASE ORDER,3756 - SRI SANJAY DAS,-,CLOSED
783,2018080100003,01/08/2018 05:36:33 PM,36035 - S.R.LEATHERS,srleatherclubs@gmail.com,7010321390 [ 9445434873 ], PURCHASE ORDER,13794 - NANDHAKUMAR S,-,CLOSED
784,2018080100001,01/08/2018 05:35:30 PM,30568 - VERTEX EXPORTS,ncs.rocks@gmail.com,9869108750 [ 9869176116 ], PURCHASE ORDER,1184 - MOHANKUMAR R ,-,CLOSED
785,2018081600078,16/08/2018 01:09:33 PM,36314 - RAM AND COMPANY,kasi_try@yahoo.com,9842401210 [ - ], DESPATCH,,-,NOT ASSIGNED
786,2018081600047,16/08/2018 11:42:58 AM,16839 - MANISHA FASHIONS,pankhilmamania@gmail.com,9869554679 [  ], DESPATCH,,705,NOT ASSIGNED
787,2018081600034,16/08/2018 11:06:22 AM,18510 - ANJU FABRICS,kesavan@anjufabrics.in,9159559999 [ 9159991111 ], DESPATCH,2812 - ABDUL JAFFAR J ,705,NOT ASSIGNED
788,2018081600032,16/08/2018 10:58:06 AM,29040 - KASTHURI FABRIC,kasthurifabricchml@gmail.com,9443563645 [  ], DESPATCH,2812 - ABDUL JAFFAR J ,705,CLOSED
789,2018081600015,16/08/2018 10:46:41 AM,14902 - SRI GANESH TEX,sriganeshtex2010@gmail.com,9842742647 [ - ], DESPATCH,,-,NOT ASSIGNED
790,2018081500128,15/08/2018 05:34:19 PM,23289 - KHANDELWAL HANDLOOM FACTORY (P) LTD,khandelwalbedcover@gmail.com,9837093454 [  ], DESPATCH,1452 - RAMASAMY V,704,CLOSED
791,2018081500127,15/08/2018 05:31:59 PM,29191 - HINDUJA TEX,nhindutex@gmail.com,9942554324 [ 9578428418 ], DESPATCH,1452 - RAMASAMY V,704,CLOSED
792,2018081500111,15/08/2018 05:02:18 PM,7876 - M.C.TEXTILES,mctextiles@rediffmail.com,9447214339 [ - ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
793,2018081500104,15/08/2018 04:42:30 PM,14902 - SRI GANESH TEX,sriganeshtex2010@gmail.com,9842742647 [  ], DESPATCH,13794 - NANDHAKUMAR S,702,CLOSED
794,2018081500081,15/08/2018 03:33:23 PM,7184 - P.R.SILKS AND SAREES,prsarees@gmail.com,9440285636 [ - ], DESPATCH,2235 - CHANDRASEKAR P ,700,CLOSED
795,2018081500066,15/08/2018 01:51:38 PM,34368 - VALMARK CLOTHING CO,Valmarkcc14@gmail.com,9449648520 [  ], DESPATCH,17382 - KARTHICKUMAR R,,CLOSED
796,2018081500065,15/08/2018 01:51:27 PM,34368 - VALMARK CLOTHING CO,Valmarkcc14@gmail.com,9449648520 [  ], DESPATCH,17382 - KARTHICKUMAR R,,CLOSED
797,2018081500064,15/08/2018 01:51:14 PM,34368 - VALMARK CLOTHING CO,Valmarkcc14@gmail.com,9449648520 [  ], DESPATCH,17382 - KARTHICKUMAR R,,CLOSED
798,2018081500061,15/08/2018 01:38:52 PM,33944 - THENMOZHI FABRICS,thenmozhifabrics@gmail.com,9487537316 [ - ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
799,2018081500059,15/08/2018 01:30:47 PM,34368 - VALMARK CLOTHING CO,valmarkcc14@gmail.com,9449648520 [  ], DESPATCH,17382 - KARTHICKUMAR R,,CLOSED
800,2018081500058,15/08/2018 01:30:27 PM,34368 - VALMARK CLOTHING CO,valmarkcc14@gmail.com,9449648520 [  ], DESPATCH,17382 - KARTHICKUMAR R,,CLOSED
801,2018081500052,15/08/2018 12:41:59 PM,27743 - G.J.NAVEEN,gin666@gmail.com,9036337997 [ 9242235355 ], DESPATCH,13794 - NANDHAKUMAR S,702,CLOSED
802,2018081500030,15/08/2018 11:45:16 AM,16839 - MANISHA FASHIONS,pankhilmamania@gmail.com,9869554679 [  ], DESPATCH,2812 - ABDUL JAFFAR J ,705,CLOSED
803,2018081500026,15/08/2018 11:10:34 AM,7349 - S.M.SUBRAMANI SILKS,smstexsubramani@gmail.com,9443621860 [  ], DESPATCH,2812 - ABDUL JAFFAR J ,705,CLOSED
804,2018081500023,15/08/2018 10:51:03 AM,9681 - SWASTIK SAREES,swastiksarees_123@yahoo.co.in,8550855666 [ 9844139610 ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
805,2018081500021,15/08/2018 10:25:45 AM,36580 - DARSHAN SILK MILLS,darshansarees@gmail.com,9825141574 [ 771 ], DESPATCH,13794 - NANDHAKUMAR S,702,CLOSED
806,2018081400203,14/08/2018 07:03:02 PM,9674 - VINAY CORPORATION,info@vinaysarees.com,9869044444 [ 9969277777 ], DESPATCH,2812 - ABDUL JAFFAR J ,705,CLOSED
807,2018081400178,14/08/2018 04:54:20 PM,11038 - ROJA SAREES,rojasarees@gmail.com,9393948312 [ - ], DESPATCH,2812 - ABDUL JAFFAR J ,700,CLOSED
808,2018081400123,14/08/2018 01:59:46 PM,12534 - MEHTA ENTERPRISE,mehtasiyaram@gmail.com,9327085556 [ 9427805015 ], DESPATCH,3756 - SRI SANJAY DAS,703,CLOSED
809,2018081400091,14/08/2018 12:52:46 PM,36342 - KAJAL CREATION,puneet.awtani@yahoo.co.in,9898569269 [ -9998845425 ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
810,2018081400086,14/08/2018 12:49:58 PM,9917 - SHREE KAILASH TEXTILES,shreekailashtextiles@gmail.com,9825037774 [  ], DESPATCH,3756 - SRI SANJAY DAS,703,CLOSED
811,2018081400047,14/08/2018 11:29:25 AM,36314 - RAM AND COMPANY,kasi_try@yahoo.com,9842401210 [ - ], DESPATCH,5557 - BABU R ,-,CLOSED
812,2018081400045,14/08/2018 11:21:30 AM,23686 - MAHHESVARI TEXTILES,svmageswaritextiles@gmail.com,9364239708 [ 9443264283 ], DESPATCH,1452 - RAMASAMY V,704,CLOSED
813,2018081400036,14/08/2018 10:56:38 AM,36908 - ANGEL FASHION,angelfashion001@gmail.com,9935780171 [  ], DESPATCH,1711 - JENIT RAJA V,706,CLOSED
814,2018081400022,14/08/2018 10:15:21 AM,27913 - N.VENKATESHWARLU,jaysrivenkat@gmail.com,9445741196 [ 8778701193 ], DESPATCH,3746 - MANIKANDAN N,-,CLOSED
815,2018081300171,13/08/2018 06:14:04 PM,19342 - S.C.VELLINGIRI,manisamy962@gmail.com,9443654159 [  ], DESPATCH,2235 - CHANDRASEKAR P ,705,CLOSED
816,2018081300161,13/08/2018 05:51:35 PM,30106 - SRI ARUNA TEXTILES,sriarunatextilessri@gmail.com,9842563084 [ 9865845985 ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
817,2018081300159,13/08/2018 05:49:09 PM,30106 - SRI ARUNA TEXTILES,sriarunatextilessri@gmail.com,9842563084 [ 9865845985 ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
818,2018081300158,13/08/2018 05:46:10 PM,19750 - B.R.&L.ENTERPRISES,brl@betpltd.com,9619512233 [ 9322666664 ], DESPATCH,3756 - SRI SANJAY DAS,703,CLOSED
819,2018081300150,13/08/2018 05:18:19 PM,9917 - SHREE KAILASH TEXTILES,shreekailashtextiles@gmail.com,9825037774 [  ], DESPATCH,3756 - SRI SANJAY DAS,703,CLOSED
820,2018081300146,13/08/2018 05:06:47 PM,9681 - SWASTIK SAREES,swastiksarees_123@yahoo.co.in,8550855666 [ 9844139610 ], DESPATCH,3756 - SRI SANJAY DAS,-,CLOSED
821,2018081300136,13/08/2018 04:39:35 PM,9681 - SWASTIK SAREES,swastiksarees_123@yahoo.co.in,8550855666 [ 9844139610 ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
822,2018081300093,13/08/2018 02:23:17 PM,27860 - JALARAM CREATION,vadhvanabhargav@gmail.com,9904828368 [ 9016378373 ], DESPATCH,1711 - JENIT RAJA V,-,CLOSED
823,2018081300079,13/08/2018 02:08:13 PM,31594 - SAKAMBARI SILK MILLS PVT.LTD,sakambari2132@gmail.com,9825118932 [ 9898566462 ], DESPATCH,13794 - NANDHAKUMAR S,-,CLOSED
824,2018081300078,13/08/2018 02:06:53 PM,36142 - OPERA PRINTS,milan.milan.rj@gmail.com,9825872372 [ 9414120817 ], DESPATCH,3756 - SRI SANJAY DAS,703,CLOSED
825,2018081300061,13/08/2018 01:46:11 PM,31940 - ROHAN INTERNATIONAL,rohanjain5787@gmail.com,9327322948 [ - ], DESPATCH,13794 - NANDHAKUMAR S,-,CLOSED
826,2018081300050,13/08/2018 01:32:11 PM,34529 - LAKSHMI NARAYANA TEX,lntwovens@gmail.com,9629129996 [ 9443093890 ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
827,2018081300043,13/08/2018 01:22:13 PM,36179 - YUVANSHI APPARELS,hmoxjeans@gmail.com,9873448867 [  ], DESPATCH,13708 - VEERAKUMAR P,-,CLOSED
828,2018081300039,13/08/2018 12:58:16 PM,36179 - YUVANSHI APPARELS,hmoxjeans@gmail.com,9873448867 [ - ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
829,2018081300012,13/08/2018 11:10:26 AM,7216 - MEHTA SADI KENDRA,mskjitu1@rediffmail.com,9343401250 [  ], DESPATCH,2812 - ABDUL JAFFAR J ,705,CLOSED
830,2018081300008,13/08/2018 10:55:51 AM,13778 - K.P.TEXTILES (COIMBATORE) PVT LTD,kp.tex.cbe@gmail.com,9363100008 [ 771 ], DESPATCH,13794 - NANDHAKUMAR S,702,CLOSED
831,2018081200014,12/08/2018 02:38:04 PM,36246 - SHREEJI CREATION,sparsh@live.in,9300459457 [ 9827551701 ], DESPATCH,1711 - JENIT RAJA V,-,CLOSED
832,2018081200007,12/08/2018 12:01:06 PM,36987 - FAB STYLE,fabstyle2009@gmail.com,9509466466 [ - ], DESPATCH,4480 - THAMARAIKANNAN K,-,CLOSED
833,2018081100138,11/08/2018 06:34:09 PM,32287 - SIBI SILKS,sibisilks@gmail.com,9442385312 [ 9865590051 ], DESPATCH,2235 - CHANDRASEKAR P ,700,CLOSED
834,2018081100129,11/08/2018 05:56:51 PM,16815 - SRI RAKAM TEXTILES,srirakamtextiles@gmail.com,9345915000 [ 9842276560 ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
835,2018081100122,11/08/2018 05:21:50 PM,11047 - SAKARIA SILK & SAREES,blrsmsjain@yahoo.co.in,9845010227 [  ], DESPATCH,2812 - ABDUL JAFFAR J ,705,CLOSED
836,2018081100113,11/08/2018 04:26:27 PM,34637 - ARIHANT TEXTILES,arihant9484@gmail.com,9426580367 [ -9428610918 ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
837,2018081100095,11/08/2018 02:50:07 PM,31608 - P.P.G.SILKS,ppgsilks@gmail.com,8220111371 [ - ], DESPATCH,1452 - RAMASAMY V,700,CLOSED
838,2018081100084,11/08/2018 01:36:44 PM,30223 - TAJ GARMENTS,taj_atiqshaikh@yahoo.co.in,9820656383 [  ], DESPATCH,1711 - JENIT RAJA V,705,CLOSED
839,2018081100082,11/08/2018 01:25:34 PM,36929 - K.M. ENTERPRISE,kmenterprise44@gmail.com,9327084556 [  ], DESPATCH,4480 - THAMARAIKANNAN K,705,CLOSED
840,2018081100043,11/08/2018 12:21:20 PM,16774 - P.S.VAITHILINGAM CHETTIAR,chandruduraisamy@gmail.com,9442434807 [ -04326248254 ], DESPATCH,10349 - HARI PRASAD V,-,CLOSED
841,2018081100026,11/08/2018 11:16:18 AM,33430 - V.R.G.FABRICS,ganesh-babu@live.in,9994447375 [ - ], DESPATCH,1711 - JENIT RAJA V,-,CLOSED
842,2018081100022,11/08/2018 11:02:43 AM,36342 - KAJAL CREATION,puneet.awtani@yahoo.co.in,9898569269 [  ], DESPATCH,1711 - JENIT RAJA V,707,CLOSED
843,2018081100017,11/08/2018 11:01:58 AM,33430 - V.R.G.FABRICS,ganesh-babu@live.in,9994447375 [ - ], DESPATCH,3756 - SRI SANJAY DAS,-,CLOSED
844,2018081100014,11/08/2018 10:55:23 AM,35715 - MUKUL COLLECTION,fiscaljeans@gmail.com,9711108855 [ - ], DESPATCH,5902 - VENKATASALAPATHY C ,-,CLOSED
845,2018081100006,11/08/2018 10:33:17 AM,19920 - MICRO FINE CLOTHING,microfine.clothing@gmail.com,9655209494 [ 9843294940 ], DESPATCH,5902 - VENKATASALAPATHY C ,-,CLOSED
846,2018081100003,11/08/2018 08:18:01 AM,32265 - 61 CREATION,solankibrothers61@gmail.com,9898836178 [ 9998611805 ], DESPATCH,5557 - BABU R ,-,CLOSED
847,2018081000159,10/08/2018 07:14:17 PM,28619 - SIKOTAR ENTERPRISES,jignanightwear@gmail.com,9321355102 [  ], DESPATCH,2812 - ABDUL JAFFAR J ,708,CLOSED
848,2018081000151,10/08/2018 06:50:01 PM,36491 - JAI JADESHWAR,jaijadeshwar007@gmail.com,9221737299 [ - ], DESPATCH,1711 - JENIT RAJA V,-,CLOSED
849,2018081000145,10/08/2018 06:36:49 PM,35986 - SAPNA INTERNATIONAL ,vinay@twinbabycare.in,9819013018 [ -9029811000 ], DESPATCH,13794 - NANDHAKUMAR S,-,CLOSED
850,2018081000133,10/08/2018 05:24:15 PM,36665 - BON MOYAR  (INDIA) PRIVATE LIMITED,bonmoyarindia@gmail.com,9004577323 [ 7738445323 ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
851,2018081000119,10/08/2018 04:39:21 PM,31930 - SREE TIRUMALA SREENIVASA SILKS,thirampuramgirish@gmail.com,9885978150 [ - ], DESPATCH,2235 - CHANDRASEKAR P ,700,CLOSED
852,2018081000104,10/08/2018 03:31:01 PM,30700 - ANIKA FASHION,pravindiwakar99@gmail.com,9425057424 [ - ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
853,2018081000081,10/08/2018 01:44:23 PM,19920 - MICRO FINE CLOTHING,microfine.clothing@gmail.com,9655209494 [ 9843209494 ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
854,2018081000047,10/08/2018 12:24:29 PM,36836 - ENGLISH CHANNEL COMPANY,englishchannelcompany@gmail.com,8800543544 [  ], DESPATCH,13708 - VEERAKUMAR P,-,CLOSED
855,2018081000039,10/08/2018 12:15:55 PM,13887 - MANGAI PETTICOATS,vivekmangai@yahoo.com,9842818515 [  ], DESPATCH,1184 - MOHANKUMAR R ,708,CLOSED
856,2018081000014,10/08/2018 11:12:37 AM,13887 - MANGAI PETTICOATS,vivekmangai@yahoo.com,9842818515 [  ], DESPATCH,1452 - RAMASAMY V,708,CLOSED
857,2018080900093,09/08/2018 07:23:19 PM,34396 - SIDDHIVINAYAK APPAREL,siddhivinayakap444@gmail.com,9833388867 [ 9892012260 ], DESPATCH,1711 - JENIT RAJA V,-,CLOSED
858,2018080900077,09/08/2018 05:05:55 PM,35947 - M.P.R.HANDLOOMS,maleshvaran@gmail.com,9790674468 [ 9751157519 ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
859,2018080900069,09/08/2018 04:36:59 PM,35500 - SAI DHARSHAN TEX,gsdharshantex@gmail.com,9245293106 [ - ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
860,2018080900068,09/08/2018 04:36:43 PM,35500 - SAI DHARSHAN TEX,gsdharshantex@gmail.com,9245293106 [ - ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
861,2018080900067,09/08/2018 04:36:36 PM,35500 - SAI DHARSHAN TEX,gsdharshantex@gmail.com,9245293106 [ - ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
862,2018080900066,09/08/2018 04:36:15 PM,35500 - SAI DHARSHAN TEX,gsdharshantex@gmail.com,9245293106 [ - ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
863,2018080900065,09/08/2018 04:36:05 PM,35500 - SAI DHARSHAN TEX,gsdharshantex@gmail.com,9245293106 [ - ], DESPATCH,5491 - KARTHIK M ,-,CLOSED
864,2018080900064,09/08/2018 04:36:03 PM,35500 - SAI DHARSHAN TEX,gsdharshantex@gmail.com,9245293106 [ - ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
865,2018080900063,09/08/2018 04:35:50 PM,35500 - SAI DHARSHAN TEX,gsdharshantex@gmail.com,9245293106 [ - ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
866,2018080900062,09/08/2018 04:35:45 PM,35500 - SAI DHARSHAN TEX,gsdharshantex@gmail.com,9245293106 [ - ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
867,2018080900061,09/08/2018 04:35:24 PM,35500 - SAI DHARSHAN TEX,gsdharshantex@gmail.com,9245293106 [ - ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
868,2018080900058,09/08/2018 04:02:03 PM,35921 - SILICON SILKS,ajayrawal102@gmail.com,7802814000 [ 8485942000 ], DESPATCH,13794 - NANDHAKUMAR S,-,CLOSED
869,2018080900050,09/08/2018 02:37:09 PM,30700 - ANIKA FASHION,pravindiwakar99@gmail.com,9425057424 [ - ], DESPATCH,5491 - KARTHIK M ,-,CLOSED
870,2018080900033,09/08/2018 01:33:45 PM,30700 - ANIKA FASHION,pravindiwakar99@gmail.com,9425057424 [ - ], DESPATCH,5491 - KARTHIK M ,-,CLOSED
871,2018080900016,09/08/2018 12:31:22 PM,35947 - M.P.R.HANDLOOMS,maleshvaran@gmail.com,9790674468 [ 9751157519 ], DESPATCH,3746 - MANIKANDAN N,-,CLOSED
872,2018080900014,09/08/2018 12:18:49 PM,9794 - KOTHARI SILK,kotharisilk@gmail.com,9844120680 [ - ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
873,2018080900011,09/08/2018 12:04:42 PM,35365 - SRI RANGA GARMENTS,geedeeexports@gmail.com,9943423532 [ - ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
874,2018080900010,09/08/2018 11:55:02 AM,19920 - MICRO FINE CLOTHING,microfine.clothing@gmail.com,9655209494 [ -9843294940 ], DESPATCH,13708 - VEERAKUMAR P,-,CLOSED
875,2018080900007,09/08/2018 11:36:17 AM,36464 - DHANALAKSHMI IMPORT& EXPORT,dlsilkssalem@gmail.com,9751405321 [ - ], DESPATCH,2235 - CHANDRASEKAR P ,-,CLOSED
876,2018080900003,09/08/2018 09:30:09 AM,35987 - DANISH CREATION,danishcreation14@gmail.com,9867574214 [ 7738834676 ], DESPATCH,3756 - SRI SANJAY DAS,-,CLOSED
877,2018080800017,08/08/2018 04:33:33 PM,35872 - R.B FASHION,info@rbfashion.in,9537080889 [ - ], DESPATCH,1711 - JENIT RAJA V,-,CLOSED
878,2018080800009,08/08/2018 12:39:34 PM,24697 - DEE VEE CREATIONS,deeveecreations@gmail.com,9423155800 [ 9766646508 ], DESPATCH,1711 - JENIT RAJA V,-,CLOSED
879,2018080700054,07/08/2018 04:44:45 PM,21808 - VARSHA ENTERPRISE,paras76shah@gmail.com,9930068952 [ - ], DESPATCH,13794 - NANDHAKUMAR S,-,CLOSED
880,2018080700051,07/08/2018 03:52:37 PM,35592 - FASTWAY GARMENTS,amoka1500@gmail.com,9842966637 [ - ], DESPATCH,1711 - JENIT RAJA V,-,CLOSED
881,2018080700032,07/08/2018 01:45:52 PM,23417 - KPRN COMPANY,karthik_kprngroups@yahoo.com,9443740411 [ 9443740027 ], DESPATCH,2235 - CHANDRASEKAR P ,-,CLOSED
882,2018080700025,07/08/2018 12:35:03 PM,36950 - FASHION CRAFTS,craftsfashion@gmail.com,9999939039 [ - ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
883,2018080700020,07/08/2018 12:00:17 PM,8644 - S.R.THILAGAVATHE HANDLOOM TEXTILES,srthltex@gmail.com,9894621215 [ 9994371215 ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
884,2018080700019,07/08/2018 11:59:53 AM,22225 - CHARMI CREATION,charmicreation@gmail.com,9322659265 [ 8169433048 ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
885,2018080700018,07/08/2018 11:57:13 AM,35592 - FASTWAY GARMENTS,amoka1500@gmail.com,9842966637 [ - ], DESPATCH,4480 - THAMARAIKANNAN K,-,CLOSED
886,2018080700016,07/08/2018 11:54:58 AM,35592 - FASTWAY GARMENTS,amoka1500@gmail.com,9842966637 [ - ], DESPATCH,1711 - JENIT RAJA V,-,CLOSED
887,2018080700013,07/08/2018 11:32:22 AM,35500 - SAI DHARSHAN TEX,gsdharshantex@gmail.com,9245293106 [ - ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
888,2018080700006,07/08/2018 10:57:12 AM,21633 - INSPIRE TEXTILES,inspiretex@gmail.com,9842987015 [ 8124716277 ], DESPATCH,1452 - RAMASAMY V,-,CLOSED
889,2018080400023,04/08/2018 12:53:20 PM,31189 - EHSAAS CREATION,ravariya.rgi@gmail.com.com,7977258672 [ 9167479085 ], DESPATCH,1711 - JENIT RAJA V,-,CLOSED
890,2018080400006,04/08/2018 08:52:33 AM,32655 - FLUKEE CLOTHING CO,rahuld2116@gmail.com,9920588585 [ - ], DESPATCH,5557 - BABU R ,-,CLOSED
891,2018080300060,03/08/2018 04:30:49 PM,8644 - S.R.THILAGAVATHE HANDLOOM TEXTILES,srthltex@gmail.com,9894621215 [ -9994371215 ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
892,2018080300032,03/08/2018 12:29:07 PM,34618 - AAKARSHAN SAREES,kapil3agarwal@gmail.com,9830156297 [ - ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
893,2018080300031,03/08/2018 12:28:42 PM,34618 - AAKARSHAN SAREES,kapil3agarwal@gmail.com,9830156297 [ - ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
894,2018080300030,03/08/2018 12:28:41 PM,34618 - AAKARSHAN SAREES,kapil3agarwal@gmail.com,9830156297 [ - ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
895,2018080300029,03/08/2018 12:28:40 PM,34618 - AAKARSHAN SAREES,kapil3agarwal@gmail.com,9830156297 [ - ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
896,2018080300028,03/08/2018 12:28:36 PM,34618 - AAKARSHAN SAREES,kapil3agarwal@gmail.com,9830156297 [ - ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
897,2018080300015,03/08/2018 09:00:51 AM,34618 - AAKARSHAN SAREES,kapil3agarwal@gmail.com,9830156297 [ - ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
898,2018080300014,03/08/2018 09:00:30 AM,34618 - AAKARSHAN SAREES,kapil3agarwal@gmail.com,9830156297 [ - ], DESPATCH,2812 - ABDUL JAFFAR J ,-,CLOSED
